마번,마명,성별,연령,산지,level,스피드(100),수득상금(100),부담력(100),지구력(100),우승거리(100),레이팅,총경기,1st,2st,3st,수득상금(천원),조교사이름,조교사번호,마주,부마명,부마번,총경기_F,1st_F,2st_F,3st_F,모마명,모마번,총경기_M,1st_M,2st_M,3st_M
44829,용호지마,1,3,0,4,63.0,54.51,52.46,63.48,5.0,,9,0,5,0,"64,600",박재우,50,(주)디알엠씨티,테이크차지인디,39742.0,14.0,3.0,4.0,2.0,프렌드오브어프렌,41541.0,7.0,1.0,1.0,0.0
43904,우뚝,1,3,0,6,45.09,40.08,5.0,59.35,5.0,,4,0,0,1,"6,500",휴양마,999,배은정,미스치비어슬리,38245.0,26.0,3.0,2.0,7.0,억순이,27094.0,29.0,3.0,2.0,3.0
41659,우리,1,6,1,1,63.62,61.84,52.46,50.51,80.28,,24,5,2,2,"304,350",강환민,31,김진태,ALTERNATION,6782484.0,19.0,9.0,1.0,1.0,MY FAVORITE TUNE,6794752.0,12.0,3.0,0.0,2.0
43929,우승바람,0,3,0,5,40.28,44.38,52.46,58.01,5.0,,5,0,1,2,"20,000",곽영효,19,퓨리나(주),메니피,20256.0,11.0,5.0,4.0,1.0,걸인스타일,32942.0,4.0,0.0,0.0,0.0
41367,우아륭,2,5,0,2,67.61,100.0,43.56,53.67,59.68,,15,5,2,1,"535,740",안해양,26,임흥호,테스타마타,34428.0,38.0,7.0,4.0,7.0,금따,26537.0,23.0,7.0,1.0,1.0
43829,우주의봄,2,3,0,5,50.65,55.2,34.67,52.32,43.19,,5,1,0,1,"32,400",배대선,20,강종우,한센,32990.0,9.0,5.0,2.0,0.0,앰버고,30005.0,9.0,4.0,0.0,0.0
43928,우청륭,1,3,0,6,36.14,37.98,52.46,52.34,5.0,,8,0,1,0,"7,500",안해양,26,임흥호,커널존,38332.0,15.0,6.0,3.0,1.0,동방의새아침,29990.0,33.0,7.0,4.0,2.0
41467,운외창천,2,5,0,3,60.9,55.79,43.56,56.95,59.2,,20,3,2,4,"122,170",우창구,5,장수영,토우트,36693.0,7.0,1.0,1.0,0.0,리틀재규어스,28303.0,20.0,2.0,4.0,2.0
45243,울트라갤럭시,1,2,0,6,54.77,41.36,5.0,66.73,5.0,,3,0,0,1,"8,600",최용건,51,(주)나스카,페더럴리스트,34735.0,16.0,7.0,1.0,0.0,대륙의별,30951.0,28.0,1.0,3.0,2.0
45476,울트라삭스,2,2,0,5,51.27,50.55,25.78,57.72,5.0,,4,0,2,0,"26,400",강성오,9,김창식,올드패션드,37972.0,6.0,4.0,2.0,0.0,그레이스필,41970.0,26.0,9.0,2.0,2.0
42443,울트라킹,0,4,0,3,59.05,48.57,61.35,55.49,47.73,,20,3,2,4,"124,680",안병기,22,조명식,테이크차지인디,39742.0,14.0,3.0,4.0,2.0,우리바다,17672.0,15.0,3.0,0.0,3.0
45323,울프플레이,1,2,0,5,54.35,62.77,43.56,59.14,29.46,,2,1,0,0,"33,000",최영주,3,조현영,티즈원더풀,34835.0,5.0,3.0,1.0,0.0,투스텝삼바,34633.0,10.0,2.0,1.0,3.0
44826,원더루키,1,3,0,6,16.07,36.82,5.0,35.57,5.0,,1,0,0,0,0,안병기,22,손병철,포리스트캠프,21999.0,11.0,4.0,2.0,0.0,메인어브젝티브,25711.0,1.0,0.0,0.0,1.0
39263,원더케이,1,6,0,4,54.35,44.5,52.46,54.67,43.19,,23,2,4,3,"93,980",우창구,5,강경운,선더모카신,33119.0,2.0,2.0,0.0,0.0,언브라이들드로렌,20388.0,0.0,0.0,0.0,0.0
42554,원더풀데블,2,4,0,4,51.11,53.81,43.56,53.15,67.23,,16,2,1,2,"76,430",서홍수,24,(주)녹원목장,테스타마타,34428.0,38.0,7.0,4.0,7.0,월들리듀드,30663.0,1.0,0.0,0.0,0.0
38894,원더풀루비,2,6,0,2,62.34,65.68,61.35,56.3,51.78,,30,4,5,3,"224,750",배휴준,29,지대섭,테스타마타,34428.0,38.0,7.0,4.0,7.0,애너즈코즈,20372.0,12.0,1.0,2.0,0.0
45815,원더풀리걸,1,2,0,6,30.89,36.82,5.0,54.27,5.0,,1,0,0,0,0,배휴준,29,(주)녹원목장,퍼지,39750.0,15.0,6.0,1.0,2.0,리걸에어,22163.0,31.0,6.0,9.0,4.0
43142,원더풀머스킷,2,4,0,5,34.77,43.8,34.67,56.01,43.19,,7,1,0,1,"21,140",서홍수,24,윤지중,머스킷맨,36732.0,16.0,6.0,3.0,5.0,퍼스트클래스캣,16788.0,17.0,5.0,1.0,2.0
44247,원더풀뮤직,2,3,0,6,41.59,42.64,34.67,54.13,5.0,,6,0,1,1,"12,600",곽영효,19,이미경,티즈원더풀,34835.0,5.0,3.0,1.0,0.0,매글레브,40201.0,26.0,2.0,1.0,3.0
42746,원더풀샘,2,4,0,4,51.98,48.92,34.67,57.96,50.06,,13,2,1,0,"47,750",박희철,15,윤훈열,커널존,38332.0,15.0,6.0,3.0,1.0,롱런드림,25929.0,5.0,2.0,1.0,0.0
43888,원더풀섀도우,2,3,0,5,55.59,47.06,34.67,55.69,29.46,,4,1,0,0,"22,000",휴양마,999,지대섭,올드패션드,37972.0,6.0,4.0,2.0,0.0,지봉사랑,32517.0,18.0,4.0,3.0,2.0
42134,원더풀우먼,2,4,0,5,41.8,47.64,43.56,52.24,50.06,,12,1,3,1,"48,420",조현수,11,김선식,머스킷맨,36732.0,16.0,6.0,3.0,5.0,원더풀투나잇,20882.0,18.0,3.0,0.0,0.0
45219,원더풀위싱,2,2,0,6,39.53,36.82,5.0,59.55,5.0,,4,0,0,0,0,임채덕,35,지대섭,퍼지,39750.0,15.0,6.0,1.0,2.0,노블만료,28962.0,0.0,0.0,0.0,0.0
45826,원더풀위크,2,2,0,5,70.41,74.17,25.78,72.96,29.46,,2,1,0,0,"36,000",이준철,48,지대섭,테이크차지인디,39742.0,14.0,3.0,4.0,2.0,스크루이,33114.0,0.0,0.0,0.0,0.0
45790,원더풀인디,0,2,0,5,55.59,61.02,43.56,66.73,43.19,,3,1,1,0,"46,200",서인석,33,지대섭,퍼지,39750.0,15.0,6.0,1.0,2.0,레몬펀치,24968.0,7.0,1.0,1.0,0.0
42498,원더풀조이,0,4,0,5,42.89,40.89,61.35,52.35,56.93,,14,2,0,1,"27,390",문병기,21,김기종,KITTEN'S JOY,6313612.0,14.0,9.0,4.0,0.0,더블앤티,40215.0,20.0,3.0,3.0,2.0
40261,원더풀캣,2,5,0,5,39.41,38.68,30.23,52.17,5.0,,31,0,1,2,"17,870",임채덕,35,(주)녹원목장,사담파테크,36742.0,30.0,6.0,2.0,3.0,황금키,21682.0,24.0,2.0,3.0,1.0
43351,원더풀케이,1,4,0,2,53.77,54.86,70.24,46.99,80.28,,20,5,2,3,"197,090",배대선,20,강경운,퍼지,39750.0,15.0,6.0,1.0,2.0,다이아걸,31482.0,14.0,3.0,2.0,1.0
44813,원더풀키티,2,3,0,3,64.8,71.03,39.12,69.05,46.63,,11,2,4,3,"177,600",서인석,33,지대섭,유로실버,33115.0,11.0,4.0,4.0,0.0,아프리칸골드,23824.0,7.0,1.0,2.0,0.0
42974,원더풀타이쿤,1,4,0,4,61.65,52.06,52.46,55.45,63.8,,11,2,0,5,"73,760",서홍수,24,(주)녹원목장,퍼지,39750.0,15.0,6.0,1.0,2.0,론다도르,36316.0,6.0,0.0,1.0,1.0
39008,원더풀트루스,2,6,0,2,62.84,66.03,52.46,55.03,43.19,,30,4,4,1,"219,430",배휴준,29,지경미,테스타마타,34428.0,38.0,7.0,4.0,7.0,예스트라이크,23319.0,32.0,6.0,4.0,2.0
45829,원더풀티지,1,2,0,6,44.47,36.82,5.0,57.72,5.0,,4,0,0,0,0,박윤규,4,지대섭,티즈웨이,40058.0,20.0,7.0,1.0,5.0,홀리데이스타렛,41537.0,3.0,0.0,0.0,0.0
44315,원더풀퍼지,0,3,0,6,5.0,38.33,5.0,39.23,5.0,,2,0,0,0,"1,600",배대선,20,(주)녹원목장,퍼지,39750.0,15.0,6.0,1.0,2.0,배그대드커페이,36598.0,8.0,1.0,1.0,0.0
42261,원더풀하와이,2,4,0,6,36.18,39.38,39.12,54.04,5.0,,14,0,1,1,"11,790",서범석,12,지대섭,퍼지,39750.0,15.0,6.0,1.0,2.0,허쉬틸드,22400.0,28.0,5.0,4.0,2.0
42816,원더풀화성,1,4,0,5,42.93,42.05,52.46,53.86,5.0,,8,0,2,0,"15,240",곽영효,19,조중호,티즈원더풀,34835.0,5.0,3.0,1.0,0.0,밋미인드림랜드,27477.0,9.0,2.0,0.0,1.0
44141,원모어러시,2,3,0,5,54.35,44.5,34.67,59.89,56.93,,12,1,0,2,"32,150",휴양마,999,이일형,카우보이칼,38391.0,19.0,7.0,5.0,2.0,그레이스컬린,33050.0,8.0,0.0,0.0,0.0
44144,원스피어,0,3,0,6,29.65,36.82,5.0,58.74,5.0,,2,0,0,0,0,문병기,21,굿원,지롤라모,40246.0,11.0,5.0,0.0,1.0,폴리아스,31523.0,0.0,0.0,0.0,0.0
40798,원앤온리,2,5,0,4,48.1,45.9,52.46,49.44,53.5,,32,2,4,2,"92,820",서홍수,24,조용학,한센,32990.0,9.0,5.0,2.0,0.0,스위트메리티,25745.0,12.0,1.0,0.0,1.0
40524,원지,0,5,0,4,41.24,41.36,52.46,50.05,43.19,,21,2,2,1,"59,180",안병기,22,우태율,사담파테크,36742.0,30.0,6.0,2.0,3.0,런라이트스루,25717.0,18.0,4.0,4.0,5.0
40551,원퍼트,0,5,0,4,36.19,43.1,61.35,57.25,79.8,,27,3,2,0,"105,540",서홍수,24,박시용,포리스트캠프,21999.0,11.0,4.0,2.0,0.0,뜨거운환호,21315.0,26.0,2.0,2.0,3.0
44143,원평가속,1,3,0,1,76.41,78.36,70.24,65.59,53.5,,14,4,6,0,"310,950",정호익,10,김용재,메니피,20256.0,11.0,5.0,4.0,1.0,비바라슬램,29182.0,8.0,1.0,0.0,1.0
44362,원평광야,2,3,0,5,44.81,39.84,34.67,50.87,43.19,,11,1,0,1,"19,350",정호익,10,김용재,지롤라모,40246.0,11.0,5.0,0.0,1.0,광야일출,26630.0,22.0,1.0,4.0,2.0
44292,원평버드,0,3,0,6,31.95,36.82,5.0,50.55,5.0,,7,0,0,0,0,유재길,23,김용재,퍼지,39750.0,15.0,6.0,1.0,2.0,플러터버드,40148.0,9.0,1.0,5.0,0.0
45503,원평축제,1,2,0,6,35.83,36.82,5.0,52.64,5.0,,1,0,0,0,0,홍대유,6,김용재,퍼지,39750.0,15.0,6.0,1.0,2.0,안성축제,23129.0,26.0,5.0,3.0,4.0
44526,원평코드,1,3,0,4,66.02,52.3,56.9,66.82,29.46,,9,1,3,1,"73,000",정호익,10,김용재,메니피,20256.0,11.0,5.0,4.0,1.0,케이프코드걸,40180.0,9.0,5.0,2.0,0.0
44645,원평퀸,2,3,0,5,42.79,40.89,34.67,50.5,5.0,,11,0,2,0,"17,600",유재길,23,김용재,테이크차지인디,39742.0,14.0,3.0,4.0,2.0,커팅에지,40137.0,13.0,2.0,1.0,1.0
45303,원평킬라,1,2,0,5,58.06,48.34,43.56,63.41,5.0,,4,0,2,0,"29,400",서인석,33,김용재,GOOD SAMARITAN,6115212.0,15.0,4.0,3.0,2.0,킬라리드,44981.0,0.0,0.0,0.0,0.0
45302,원평타운,1,2,0,5,63.99,51.48,43.56,65.0,5.0,,5,0,3,1,"46,600",정호익,10,김용재,MO TOWN,6115210.0,10.0,4.0,1.0,2.0,시어리어슬리마인,44982.0,0.0,0.0,0.0,0.0
44067,월드레이서,1,3,0,4,63.0,71.96,43.56,60.61,56.93,,5,3,0,0,"90,000",송문길,40,손병철,어플릿익스프레스,39737.0,7.0,4.0,1.0,1.0,익스퀴짓뷰티,38404.0,22.0,5.0,2.0,2.0
45158,월드참,1,3,0,3,67.94,82.09,70.24,58.17,50.06,,5,4,1,0,"118,800",유재길,23,김세민,테스타마타,34428.0,38.0,7.0,4.0,7.0,블랙탄,26386.0,27.0,2.0,6.0,1.0
46536,월드킹맨,1,2,0,5,58.47,51.71,43.56,64.7,29.46,,6,1,1,0,"57,000",박윤규,4,박평양,메니피,20256.0,11.0,5.0,4.0,1.0,동방신화,29298.0,24.0,1.0,2.0,2.0
45295,월드플레이,1,2,0,6,34.18,38.1,5.0,58.06,5.0,,3,0,0,0,"2,400",최영주,3,조현영,컬러즈플라잉,27443.0,7.0,1.0,1.0,3.0,메이크마인미니,25787.0,15.0,2.0,4.0,4.0
44015,웰빙챔피언,2,3,0,5,49.0,42.75,8.0,59.05,43.19,,9,1,0,0,"20,150",박희철,15,이미경,커널존,38332.0,15.0,6.0,3.0,1.0,웰빙퀸,26663.0,3.0,1.0,0.0,1.0
40017,위너골드,1,7,1,1,76.89,70.33,79.13,60.37,65.17,,38,10,6,7,"863,500",우창구,5,전영범,WILDCAT HEIR,6529374.0,12.0,6.0,4.0,0.0,DANCE SPECIAL,6506292.0,4.0,0.0,0.0,1.0
45497,위너드래건,1,2,0,6,51.88,39.15,5.0,65.65,5.0,,2,0,0,0,"3,000",심승태,37,오종환,메니피,20256.0,11.0,5.0,4.0,1.0,플라이위너,27542.0,26.0,1.0,1.0,4.0
38640,위너브라운,1,6,0,2,75.22,65.1,48.01,67.53,42.03,,19,6,2,2,"263,620",김윤섭,32,손병현,캡틴콜티시,29293.0,14.0,4.0,3.0,1.0,미스다이앤,33036.0,22.0,5.0,5.0,2.0
41607,위너블루,0,5,0,3,60.62,50.32,52.46,60.42,38.59,,28,3,3,5,"192,310",우창구,5,전영범,올드패션드,37972.0,6.0,4.0,2.0,0.0,매직치프,21457.0,23.0,4.0,0.0,5.0
45726,위너영,1,2,0,6,53.12,49.62,43.56,66.05,5.0,,2,0,1,0,"16,200",우창구,5,전영범,티즈원더풀,34835.0,5.0,3.0,1.0,0.0,루시엔,36589.0,7.0,2.0,0.0,0.0
38463,위너이즈웰,1,6,0,4,54.88,57.42,61.35,55.78,47.73,,7,3,0,2,"52,060",휴양마,999,요시다 가츠미,GOLD ALLURE,6405730.0,16.0,8.0,1.0,1.0,배그대드커페이,36598.0,8.0,1.0,1.0,0.0
52035,위너콜,2,2,1,4,40.77,36.82,5.0,58.33,5.0,,1,0,0,0,0,홍대유,6,에스지이건설,COLLECTED,6115207.0,15.0,8.0,2.0,1.0,AND STAY OUT,6112780.0,5.0,0.0,1.0,0.0
41256,위너콰드릴,2,5,0,4,69.18,64.28,34.67,62.9,52.33,,8,3,2,0,"73,500",휴양마,999,요시다 가츠미,GOLD ALLURE,6405730.0,16.0,8.0,1.0,1.0,콰드릴,38308.0,0.0,0.0,0.0,0.0
38470,위너템플러,2,6,0,4,49.55,58.81,43.56,52.6,56.93,,18,2,4,3,"88,640",안병기,22,요시다 가츠미,DUNKIRK,6784638.0,5.0,2.0,2.0,0.0,프리마포어저,36599.0,15.0,3.0,0.0,0.0
50223,위대한군주,0,3,1,4,41.59,36.82,5.0,46.68,5.0,,3,0,0,0,0,휴양마,999,김창식,HIT IT A BOMB,6112217.0,7.0,3.0,0.0,2.0,SHE'S EXTREME,6784682.0,8.0,2.0,1.0,0.0
44386,위대한한마,2,3,0,6,25.64,38.1,5.0,43.7,5.0,,8,0,0,0,"3,600",박재우,50,이미양,한센,32990.0,9.0,5.0,2.0,0.0,마오노,24146.0,18.0,3.0,3.0,1.0
41082,위시미,2,5,0,1,84.85,100.0,52.46,64.9,52.33,,13,6,5,0,"808,740",최용구,8,강무웅,엑톤파크,24050.0,23.0,6.0,4.0,6.0,위시미석세스,25723.0,7.0,2.0,1.0,1.0
40840,위즈모멘트,2,5,0,3,61.3,74.87,39.12,58.38,52.81,,16,5,2,2,"147,840",송문길,40,최몽주,메니피,20256.0,11.0,5.0,4.0,1.0,매치리스모멘트,33104.0,10.0,1.0,1.0,2.0
44096,위즈업,1,3,0,5,41.26,43.68,52.46,55.41,43.19,,5,1,0,0,"18,150",송문길,40,최몽주,메니피,20256.0,11.0,5.0,4.0,1.0,믹스업,38350.0,0.0,0.0,0.0,0.0
44928,유니콘알파,1,4,1,3,54.35,43.57,61.35,49.74,80.97,,14,2,0,1,"83,100",최용구,8,권태석,TAPIZAR,6967938.0,14.0,6.0,1.0,1.0,SEVEN SKIES,6106092.0,0.0,0.0,0.0,0.0
45759,유니콘킹덤,1,2,0,6,48.18,43.68,43.56,59.42,5.0,,3,0,1,0,"13,200",최용구,8,권태석,JIMMY CREED,6102795.0,10.0,4.0,2.0,2.0,시티래스,44970.0,0.0,0.0,0.0,0.0
45978,유니콘히트,2,2,0,5,66.71,79.76,25.78,67.68,29.46,,2,1,0,1,"41,400",최용구,8,권태석,카우보이칼,38391.0,19.0,7.0,5.0,2.0,카우아이콜즈,40184.0,4.0,2.0,0.0,0.0
44601,유레카,1,3,0,6,44.78,39.96,5.0,61.28,5.0,,8,0,0,0,"11,900",이신영,14,(주)나스카,선더모카신,33119.0,2.0,2.0,0.0,0.0,에스키모즈베스트,34902.0,37.0,8.0,6.0,7.0
44134,유로강자,0,3,0,6,31.63,37.52,5.0,55.08,5.0,,10,0,0,1,"6,000",신삼영,41,조창규,유로실버,33115.0,11.0,4.0,4.0,0.0,대륙강자,30487.0,19.0,0.0,1.0,2.0
43244,유정챔프,1,4,0,4,53.0,45.43,52.46,57.36,56.93,,20,3,0,3,"80,700",휴양마,999,이성님,포리스트캠프,21999.0,11.0,4.0,2.0,0.0,유정여장군,35957.0,3.0,0.0,1.0,0.0
43681,유쾌한날들,1,3,0,3,65.68,59.04,48.01,61.31,38.59,,12,3,3,3,"153,720",박재우,50,김세권,한센,32990.0,9.0,5.0,2.0,0.0,유성제일,22971.0,27.0,3.0,6.0,5.0
45515,유쾌한사랑,2,2,0,6,53.12,64.16,25.78,68.9,5.0,,1,0,1,0,"13,200",박재우,50,김세권,올드패션드,37972.0,6.0,4.0,2.0,0.0,마이스타일,30140.0,15.0,3.0,4.0,3.0
44196,유쾌한선택,1,3,0,4,56.14,48.57,48.01,56.71,43.19,,9,1,2,2,"53,140",휴양마,999,김세권,케이탑,28224.0,15.0,6.0,2.0,4.0,다이아찬스,28223.0,11.0,3.0,2.0,1.0
44402,은성마루,2,3,0,4,63.25,83.48,43.56,53.86,36.33,,10,2,1,2,"81,000",박천서,54,은성,메니피,20256.0,11.0,5.0,4.0,1.0,마그네틱플레이스,23509.0,2.0,0.0,0.0,0.0
45851,은성사랑,2,2,0,6,18.54,36.82,5.0,54.27,5.0,,1,0,0,0,0,유재길,23,은성,커널존,38332.0,15.0,6.0,3.0,1.0,주말축배,16359.0,22.0,6.0,1.0,3.0
44684,은파마운틴,1,3,0,5,46.06,44.96,52.46,52.53,50.06,,7,1,0,2,"29,750",박희철,15,이미경,커널존,38332.0,15.0,6.0,3.0,1.0,스페셜파워,35751.0,3.0,0.0,0.0,0.0
45799,은파챔피언,1,2,0,5,80.29,88.72,43.56,75.4,29.46,,1,1,0,0,"33,000",서인석,33,이미경,한센,32990.0,9.0,5.0,2.0,0.0,퀸크릭캣,32210.0,28.0,7.0,4.0,3.0
44233,은혜,1,3,0,5,56.08,52.88,52.46,61.26,43.19,,5,1,1,1,"42,400",최용구,8,강태구,메니피,20256.0,11.0,5.0,4.0,1.0,캐치더스피릿,37958.0,4.0,0.0,1.0,1.0
44251,은혜가문,2,3,0,6,5.0,36.82,5.0,39.23,5.0,,2,0,0,0,0,최용구,8,강태구,라이언메탈,34637.0,5.0,1.0,3.0,1.0,골드플라잉,36256.0,15.0,3.0,3.0,2.0
44232,은혜드림,2,3,0,5,42.57,41.24,34.67,54.05,5.0,,11,0,2,2,"28,750",박병일,27,강태구,지롤라모,40246.0,11.0,5.0,0.0,1.0,일망무제,32137.0,17.0,3.0,4.0,1.0
43776,은혜레코드,1,3,0,5,43.73,39.84,52.46,54.43,5.0,,10,0,2,1,"27,850",최용구,8,강태구,커널존,38332.0,15.0,6.0,3.0,1.0,부경게이트,31053.0,19.0,0.0,0.0,0.0
44229,은혜서브,2,3,0,4,50.24,52.76,34.67,56.64,43.19,,12,1,2,2,"60,850",박병일,27,강태구,투아너앤드서브,41566.0,11.0,6.0,1.0,2.0,레이디프레스카,34538.0,13.0,2.0,1.0,3.0
41273,은혜충만,2,5,0,4,48.39,44.15,34.67,54.06,43.19,,12,1,2,0,"35,950",박병일,27,강태구,사이먼퓨어,31261.0,15.0,3.0,5.0,2.0,프러클레임,33106.0,10.0,2.0,2.0,1.0
40563,은혜파도,2,5,0,5,47.69,42.17,39.12,58.85,50.06,,25,1,2,1,"37,890",김동철,53,강태구,티즈원더풀,34835.0,5.0,3.0,1.0,0.0,퀴니비,21706.0,0.0,0.0,0.0,0.0
44625,이글포인트,1,3,0,5,53.53,56.95,52.46,59.55,43.19,,6,1,2,0,"47,200",전승규,25,이관형,콩코드포인트,38387.0,6.0,4.0,1.0,0.0,화이트이글,29600.0,11.0,2.0,1.0,1.0
44346,이너피스,2,3,0,5,56.82,54.74,34.67,54.27,43.19,,6,1,1,2,"38,700",휴양마,999,김경민,선더모카신,33119.0,2.0,2.0,0.0,0.0,딕시어벤저,20398.0,9.0,1.0,3.0,2.0
45366,이다나은,1,2,0,6,60.53,40.54,5.0,73.78,5.0,,1,0,0,0,"2,400",구자흥,7,이진경,커널존,38332.0,15.0,6.0,3.0,1.0,불릿,26075.0,10.0,2.0,1.0,0.0
43008,이무기,1,4,0,4,54.57,44.03,61.35,57.47,43.19,,17,3,0,1,"72,440",휴양마,999,황은호,티즈원더풀,34835.0,5.0,3.0,1.0,0.0,스페셜레드,24138.0,2.0,0.0,0.0,0.0
42914,이스트매직,2,4,0,5,37.63,40.66,34.67,53.82,43.19,,11,1,0,0,"17,250",박재우,50,김영구,포리스트캠프,21999.0,11.0,4.0,2.0,0.0,배블클래식,22955.0,19.0,5.0,2.0,1.0
41928,이스트반,0,5,1,3,61.77,46.94,61.35,58.74,43.19,,20,1,5,2,"114,770",박윤규,4,임종근,CONSTITUTION,6109230.0,8.0,4.0,0.0,1.0,MOORED,6111768.0,0.0,0.0,0.0,0.0
42497,이스트임팩트,0,4,0,3,69.35,61.6,61.35,63.32,43.19,,14,5,4,1,"152,760",박재우,50,김영구,피스룰즈,25790.0,19.0,9.0,2.0,2.0,짐키드,20400.0,13.0,1.0,1.0,2.0
40909,이스트제트,0,5,0,1,90.99,100.0,79.13,71.76,38.59,,22,9,4,0,"762,000",휴양마,999,김영구,스트라이크어게인,29419.0,16.0,5.0,2.0,1.0,렌드,18701.0,0.0,0.0,0.0,0.0
42570,이스트트로스,2,4,0,6,25.7,37.98,34.67,50.04,5.0,,10,0,1,0,"6,750",휴양마,999,김영구,콩코드포인트,38387.0,6.0,4.0,1.0,0.0,명가캠프,33736.0,2.0,0.0,0.0,0.0
37099,이천쌀,0,7,0,4,34.78,55.2,61.35,43.77,54.6,,33,3,5,1,"250,700",휴양마,999,이천시청,캐피털스팬딩,18771.0,12.0,2.0,4.0,1.0,리치이모션즈,13958.0,24.0,6.0,5.0,2.0
41120,이터널메모리,0,5,0,4,44.64,45.31,61.35,47.55,77.53,,23,3,1,4,"101,230",박재우,50,오종택,스트라이크어게인,29419.0,16.0,5.0,2.0,1.0,베씸,13843.0,1.0,0.0,0.0,0.0
38666,인듀어런스,1,6,0,4,55.41,42.75,61.35,54.33,53.5,,42,2,6,0,"132,050",서홍수,24,조용학,록하드텐,31305.0,10.0,6.0,1.0,1.0,댄징샐리,24453.0,31.0,2.0,4.0,4.0
45575,인디언의별,1,2,0,6,58.06,57.53,43.56,72.96,5.0,,1,0,1,0,"13,200",심승태,37,오종환,한센,32990.0,9.0,5.0,2.0,0.0,인디언다이아몬드,15144.0,36.0,3.0,6.0,4.0
42806,인빅터스,2,4,0,5,42.25,42.99,39.12,53.18,43.19,,15,1,2,0,"31,650",최용건,51,김정철,콩코드포인트,38387.0,6.0,4.0,1.0,0.0,아만포어,38297.0,0.0,0.0,0.0,0.0
41786,인천캡틴,1,6,1,3,50.65,53.34,52.46,57.59,80.97,,12,2,2,2,"126,570",정호익,10,에스지이건설,GRAYDAR,6970671.0,5.0,4.0,0.0,1.0,SUNDAY MONEY,6801171.0,0.0,0.0,0.0,0.0
42960,일격필살,1,4,0,3,55.44,52.3,56.9,60.11,56.93,,16,2,4,3,"135,400",강성오,9,김창식,카우보이칼,38391.0,19.0,7.0,5.0,2.0,블리스터링스트라,38352.0,11.0,1.0,1.0,1.0
1412363,일동박수,2,2,0,6,5.0,5.0,5.0,5.0,5.0,,1,0,0,1,"8,400",김동균,52,이관형,커널존,38332.0,15.0,6.0,3.0,1.0,오리엔탈패스,27730.0,11.0,3.0,0.0,1.0
39565,일마레,1,6,0,4,54.43,41.94,56.9,54.94,53.5,,34,2,2,4,"92,550",서범석,12,기무라요시아키,유로실버,33115.0,11.0,4.0,4.0,0.0,쉬저핫디시,18613.0,0.0,0.0,0.0,0.0
45891,임페리얼본,1,2,0,6,17.3,36.82,5.0,46.55,5.0,,2,0,0,0,0,최영주,3,박준배,티즈원더풀,34835.0,5.0,3.0,1.0,0.0,임페리얼걸,27228.0,32.0,3.0,2.0,4.0
45566,자이언트인디,1,2,0,5,57.24,55.67,43.56,68.09,43.19,,3,1,0,0,"36,000",리카디,34,남기태,테이크차지인디,39742.0,14.0,3.0,4.0,2.0,코즈투셀러브레트,40212.0,10.0,0.0,0.0,1.0
44243,자이언트킬링,1,3,0,4,61.94,66.49,48.01,59.61,43.19,,7,2,0,3,"92,100",휴양마,999,이종훈,테이크차지인디,39742.0,14.0,3.0,4.0,2.0,산방미인,19256.0,38.0,1.0,0.0,2.0
45482,자이언트펀치,1,2,0,4,69.18,97.45,43.56,69.3,36.33,,4,2,0,2,"154,000",송문길,40,이종훈,콩코드포인트,38387.0,6.0,4.0,1.0,0.0,캔데슨트,36289.0,4.0,1.0,1.0,0.0
44339,작두콩,2,3,0,5,39.04,39.15,5.0,57.03,5.0,,10,0,0,3,"15,100",정호익,10,임한용,올드패션드,37972.0,6.0,4.0,2.0,0.0,업라이징,22546.0,13.0,6.0,1.0,1.0
43806,장군별,1,3,0,4,56.82,46.24,52.46,59.96,46.63,,10,2,1,2,"59,050",최봉주,16,오종환,메니피,20256.0,11.0,5.0,4.0,1.0,인디고노스,38299.0,14.0,3.0,0.0,1.0
45949,장비무지개,2,2,0,6,61.77,47.99,5.0,72.15,5.0,,2,0,0,1,"10,800",우창구,5,장수영,한센,32990.0,9.0,5.0,2.0,0.0,센걸,24341.0,14.0,4.0,2.0,3.0
42413,장산가드,1,4,0,4,55.59,44.62,61.35,53.2,77.53,,16,1,5,1,"78,280",휴양마,999,김병진,컬러즈플라잉,27443.0,7.0,1.0,1.0,3.0,시티버드,31292.0,11.0,3.0,5.0,0.0
42917,장산레이저,1,4,0,1,70.79,72.78,70.24,64.9,54.6,,13,6,3,0,"279,450",최용건,51,김병진,메니피,20256.0,11.0,5.0,4.0,1.0,익스체인지스튜던,38292.0,32.0,3.0,9.0,6.0
43436,장산몬스터,0,5,1,3,53.27,47.64,48.01,58.43,56.93,,17,1,2,7,"117,180",토니,30,김병진,PAYNTER,6970674.0,11.0,4.0,4.0,0.0,PEGASUS PRINCESS,6124635.0,2.0,0.0,0.0,0.0
44749,장산미사일,0,4,1,2,65.28,53.69,61.35,56.77,75.82,,13,4,1,4,"129,980",강환민,31,김병진,WILL TAKE CHARGE,6980256.0,21.0,7.0,6.0,1.0,JULIE FROM DIXIE,6842363.0,7.0,1.0,1.0,1.0
41433,장산바다,1,5,0,1,70.54,80.34,61.35,55.59,66.68,,19,7,4,3,"406,960",토니,30,김형란,올드패션드,37972.0,6.0,4.0,2.0,0.0,한바다,25176.0,22.0,1.0,1.0,3.0
